txn_id,from_account,to_account,amount,timestamp,txn_type,channel,location,kyc_risk,company,transaction_count,total_amount,avg_amount,std_amount,txn_type_encoded,channel_encoded,location_encoded,company_encoded,fraud_probability,predicted_fraud
T150,A0279,A1410,269387.29,2025-04-25T04:23:00,WITHDRAWAL,IMPS,Chennai,0.62,-,6,964473.07,160745.51166666666,109126.86806365047,3,1,1,0,1.0,1
T151,A1065,A1430,87741.28,2025-05-15T20:14:00,TRANSFER,NEFT,Chennai,0.91,LMN Ltd,8,1263448.48,157931.06,70772.65562928846,2,2,1,2,1.0,1
T152,A0706,A0877,215839.39,2025-05-06T02:38:00,DEPOSIT,RTGS,Delhi,0.96,ABC Corp,7,868417.45,124059.6357142857,66084.80306259927,0,3,2,1,1.0,1
T153,A0943,A0053,111785.86,2025-03-22T22:12:00,WITHDRAWAL,IMPS,Chennai,0.18,XYZ Pvt Ltd,7,1078417.56,154059.65142857144,102515.24140215175,3,1,1,3,1.0,1
T154,A1137,A0773,114955.11,2025-02-19T16:31:00,DEPOSIT,CASH,Mumbai,0.07,XYZ Pvt Ltd,6,690837.35,115139.55833333333,95971.93906221514,0,0,4,3,1.0,1
T155,A0237,A0740,46879.86,2025-05-19T04:10:00,TRANSFER,RTGS,Hyderabad,0.86,XYZ Pvt Ltd,7,764702.18,109243.16857142858,67100.01601737474,2,3,3,3,1.0,1
T156,A0941,A0627,105106.68,2025-04-01T19:42:00,PAYMENT,IMPS,Bangalore,0.61,XYZ Pvt Ltd,9,1215653.81,135072.64555555556,71341.78119197318,1,1,0,3,1.0,1
T157,A1274,A1216,49549.88,2025-03-12T06:05:00,TRANSFER,UPI,Chennai,0.36,-,7,805291.11,115041.58714285714,96164.91512627475,2,4,1,0,1.0,1
T158,A0548,A0283,284320.85,2025-03-03T13:46:00,TRANSFER,UPI,Chennai,0.33,ABC Corp,8,1406191.3499999999,175773.91874999998,108444.45605923845,2,4,1,1,1.0,1
T159,A0667,A0188,253808.36,2025-01-22T06:38:00,DEPOSIT,NEFT,Chennai,0.61,-,6,1080830.6099999999,180138.43499999997,113583.92713218868,0,2,1,0,1.0,1
T160,A0162,A0966,283717.13,2025-01-04T14:42:00,DEPOSIT,CASH,Chennai,0.18,ABC Corp,10,1371202.64,137120.264,102267.18439025503,0,0,1,1,1.0,1
T161,A0040,A0766,204966.52,2025-04-21T12:59:00,TRANSFER,RTGS,Delhi,0.23,ABC Corp,12,2039201.6400000001,169933.47,74667.61105709382,2,3,2,1,1.0,1
T162,A0133,A1344,24968.3,2025-04-23T07:37:00,TRANSFER,NEFT,Mumbai,0.69,LMN Ltd,16,2310225.64,144389.1025,99591.02148710265,2,2,4,2,1.0,1
T163,A0169,A0809,48744.69,2025-04-24T07:10:00,WITHDRAWAL,IMPS,Hyderabad,0.03,-,6,610972.07,101828.67833333333,67224.32405953472,3,1,3,0,1.0,1
T164,A0286,A0587,42055.03,2025-04-05T03:54:00,TRANSFER,IMPS,Chennai,0.76,XYZ Pvt Ltd,7,852485.53,121783.64714285715,87778.3301678001,2,1,1,3,1.0,1
T165,A0460,A1077,118860.92,2025-03-18T23:40:00,PAYMENT,NEFT,Delhi,0.13,-,6,763754.46,127292.40999999999,57428.36485642892,1,2,2,0,1.0,1
T166,A0259,A0021,216401.12,2025-04-16T12:36:00,WITHDRAWAL,RTGS,Hyderabad,0.65,ABC Corp,11,1311463.58,119223.96181818182,83660.13846288671,3,3,3,1,1.0,1
T167,A1288,A1120,121408.26,2025-03-20T13:34:00,WITHDRAWAL,NEFT,Chennai,0.51,LMN Ltd,7,1135836.25,162262.32142857142,100950.01085620074,3,2,1,2,1.0,1
T169,A0175,A0284,152178.0,2025-01-03T18:17:00,DEPOSIT,UPI,Hyderabad,0.01,LMN Ltd,9,1439207.8699999999,159911.98555555556,56897.020758363105,0,4,3,2,1.0,1
T170,A0878,A0474,280259.26,2025-02-12T23:03:00,WITHDRAWAL,CASH,Delhi,0.71,-,6,1057215.6400000001,176202.6066666667,108515.8558902642,3,0,2,0,1.0,1
T171,A1161,A1314,85516.75,2025-05-13T02:36:00,PAYMENT,UPI,Bangalore,0.19,ABC Corp,11,2078073.92,188915.8109090909,68632.87427687267,1,4,0,1,1.0,1
T172,A0946,A0204,88161.42,2025-04-23T05:28:00,PAYMENT,NEFT,Chennai,0.92,LMN Ltd,7,1249292.14,178470.3057142857,101169.03781772776,1,2,1,2,1.0,1
T173,A0830,A0307,166522.4,2025-03-17T12:05:00,PAYMENT,CASH,Chennai,0.06,LMN Ltd,6,1053589.8399999999,175598.30666666664,77215.95521144362,1,0,1,2,1.0,1
T174,A0596,A0561,174232.11,2025-02-23T17:52:00,DEPOSIT,UPI,Hyderabad,0.74,-,14,1651995.35,117999.66785714286,89109.79024723328,0,4,3,0,1.0,1
T175,A0954,A1159,49816.26,2025-03-22T14:15:00,PAYMENT,UPI,Mumbai,0.18,LMN Ltd,5,733286.63,146657.326,83609.71472320384,1,4,4,2,1.0,1
T176,A0574,A1059,118437.25,2025-03-14T14:26:00,PAYMENT,UPI,Hyderabad,0.27,LMN Ltd,8,1505327.09,188165.88625,90221.567885839,1,4,3,2,1.0,1
T177,A0716,A1353,130412.92,2025-05-10T01:27:00,WITHDRAWAL,NEFT,Delhi,0.09,LMN Ltd,5,831322.3500000001,166264.47000000003,85637.2681621737,3,2,2,2,1.0,1
T178,A1457,A1386,59502.07,2025-03-12T09:01:00,WITHDRAWAL,IMPS,Mumbai,0.83,LMN Ltd,12,1867334.8,155611.23333333334,95774.65706805154,3,1,4,2,1.0,1
T180,A0757,A0642,12633.56,2025-03-28T00:44:00,DEPOSIT,NEFT,Mumbai,0.35,ABC Corp,5,724594.49,144918.898,104680.4147827079,0,2,4,1,1.0,1
T181,A0238,A1383,67889.73,2025-02-05T05:43:00,TRANSFER,RTGS,Chennai,0.89,-,10,1459716.08,145971.608,99560.02842366965,2,3,1,0,1.0,1
T182,A0601,A0223,158761.25,2025-04-17T05:28:00,PAYMENT,UPI,Hyderabad,0.16,LMN Ltd,16,2117221.26,132326.32875,80306.47233966654,1,4,3,2,1.0,1
T183,A0296,A0964,3418.2,2025-05-08T00:39:00,PAYMENT,NEFT,Chennai,0.56,LMN Ltd,8,662213.7300000001,82776.71625000001,98958.22016419613,1,2,1,2,1.0,1
T184,A1140,A1242,197344.5,2025-04-06T06:18:00,WITHDRAWAL,IMPS,Hyderabad,0.15,XYZ Pvt Ltd,7,1029019.74,147002.82,66112.51385590452,3,1,3,3,1.0,1
T185,A1316,A0269,232053.09,2025-05-09T15:56:00,WITHDRAWAL,UPI,Delhi,0.36,ABC Corp,8,1386800.22,173350.0275,104204.95195114217,3,4,2,1,1.0,1
T186,A1316,A0167,26191.17,2025-05-14T06:01:00,DEPOSIT,RTGS,Bangalore,0.51,XYZ Pvt Ltd,8,1386800.22,173350.0275,104204.95195114217,0,3,0,3,1.0,1
T187,A0836,A0291,151455.82,2025-03-17T13:16:00,DEPOSIT,NEFT,Hyderabad,0.26,LMN Ltd,9,1248140.57,138682.28555555557,84701.04184539395,0,2,3,2,1.0,1
T188,A0536,A0165,171996.44,2025-01-07T15:47:00,PAYMENT,NEFT,Bangalore,0.82,-,7,1024545.71,146363.67285714284,67624.55414674655,1,2,0,0,1.0,1
T189,A1313,A0295,288862.25,2025-04-12T23:14:00,PAYMENT,NEFT,Hyderabad,0.83,ABC Corp,11,1553298.46,141208.9509090909,98696.09702217292,1,2,3,1,1.0,1
T190,A0652,A1135,234587.71,2025-04-28T21:38:00,PAYMENT,NEFT,Chennai,0.66,XYZ Pvt Ltd,8,866575.03,108321.87875,67825.40394337411,1,2,1,3,1.0,1
T191,A0676,A0803,35963.59,2025-01-18T11:07:00,WITHDRAWAL,CASH,Bangalore,0.95,XYZ Pvt Ltd,10,1369075.76,136907.576,90878.2492004983,3,0,0,3,1.0,1
T192,A0902,A0421,253953.42,2025-01-30T11:19:00,DEPOSIT,RTGS,Chennai,0.24,-,10,1834041.93,183404.193,79404.31691528519,0,3,1,0,1.0,1
T193,A1076,A1017,266512.41,2025-03-30T05:59:00,DEPOSIT,CASH,Bangalore,0.03,XYZ Pvt Ltd,7,1178541.73,168363.10428571427,108377.25915678187,0,0,0,3,1.0,1
T194,A1015,A1036,112777.87,2025-05-03T16:14:00,PAYMENT,CASH,Mumbai,0.57,XYZ Pvt Ltd,9,1480655.02,164517.22444444444,79346.86021406946,1,0,4,3,1.0,1
T195,A0362,A1325,292691.88,2025-03-16T12:51:00,TRANSFER,RTGS,Hyderabad,0.7,ABC Corp,7,1014271.59,144895.94142857142,103324.98218186384,2,3,3,1,1.0,1
T196,A1293,A0803,35216.84,2025-03-18T16:37:00,WITHDRAWAL,RTGS,Delhi,0.89,LMN Ltd,8,1230011.3599999999,153751.41999999998,73172.17449448154,3,3,2,2,1.0,1
T197,A1101,A0940,38577.36,2025-04-12T12:35:00,PAYMENT,UPI,Chennai,0.16,LMN Ltd,7,1041034.47,148719.21,98386.21012876651,1,4,1,2,1.0,1
T198,A0496,A1141,106419.22,2025-04-06T00:13:00,TRANSFER,CASH,Hyderabad,0.41,-,5,1026846.23,205369.24599999998,74748.14975940995,2,0,3,0,1.0,1
T199,A0864,A0772,34309.58,2025-01-12T06:44:00,TRANSFER,RTGS,Bangalore,0.09,ABC Corp,8,1187160.52,148395.065,95811.69933927649,2,3,0,1,1.0,1
T200,A1207,A0991,280278.18,2025-04-24T05:15:00,PAYMENT,RTGS,Chennai,0.14,ABC Corp,9,1371017.58,152335.28666666668,100340.23010015748,1,3,1,1,1.0,1
T201,A0781,A0693,251377.3,2025-05-17T13:03:00,WITHDRAWAL,NEFT,Chennai,0.9,XYZ Pvt Ltd,10,1784409.86,178440.986,83594.02518523029,3,2,1,3,1.0,1
T202,A0896,A0053,220502.98,2025-04-25T20:39:00,WITHDRAWAL,CASH,Hyderabad,0.58,XYZ Pvt Ltd,6,713221.26,118870.21,107256.24037960588,3,0,3,3,1.0,1
T203,A0284,A0524,83042.01,2025-02-26T11:45:00,WITHDRAWAL,NEFT,Chennai,0.65,-,5,926154.8,185230.96000000002,58631.559900179614,3,2,1,0,1.0,1
T205,A0766,A1481,74889.3,2025-02-21T05:57:00,PAYMENT,CASH,Mumbai,0.48,XYZ Pvt Ltd,8,1191279.89,148909.98625,58691.18634853665,1,0,4,3,1.0,1
T206,A0173,A0515,288338.57,2025-02-22T00:58:00,WITHDRAWAL,UPI,Hyderabad,0.14,XYZ Pvt Ltd,8,1237327.16,154665.895,83797.31912520608,3,4,3,3,1.0,1
T207,A0447,A1131,83017.96,2025-03-16T06:40:00,DEPOSIT,UPI,Delhi,0.17,ABC Corp,10,1123189.55,112318.955,58047.692633128696,0,4,2,1,1.0,1
T208,A0463,A1485,134128.55,2025-03-02T10:37:00,DEPOSIT,RTGS,Hyderabad,0.72,-,5,892898.82,178579.764,75374.70797887597,0,3,3,0,1.0,1
T209,A0577,A1095,154458.78,2025-01-18T16:24:00,TRANSFER,NEFT,Hyderabad,0.17,XYZ Pvt Ltd,9,1440730.25,160081.13888888888,69387.41262112971,2,2,3,3,1.0,1
T210,A0744,A0204,149546.95,2025-04-11T19:57:00,PAYMENT,RTGS,Delhi,0.32,XYZ Pvt Ltd,8,1149831.51,143728.93875,74206.18699859417,1,3,2,3,1.0,1
T211,A0158,A0841,286141.55,2025-04-28T23:12:00,PAYMENT,IMPS,Hyderabad,0.03,-,7,1093655.41,156236.48714285714,111260.45304944756,1,1,3,0,1.0,1
T212,A0084,A1390,181123.8,2025-03-08T22:25:00,WITHDRAWAL,UPI,Mumbai,0.21,ABC Corp,8,947007.41,118375.92625,68836.57743119546,3,4,4,1,1.0,1
T213,A0523,A0998,165397.63,2025-03-01T06:13:00,TRANSFER,UPI,Hyderabad,0.55,ABC Corp,6,780979.5,130163.25,82748.23194272445,2,4,3,1,1.0,1
T214,A1254,A0327,231058.46,2025-03-07T10:48:00,TRANSFER,IMPS,Bangalore,0.6,ABC Corp,10,1161455.71,116145.571,87345.05181680406,2,1,0,1,1.0,1
T215,A0267,A0977,126804.76,2025-04-25T03:01:00,TRANSFER,IMPS,Bangalore,0.61,LMN Ltd,5,791908.52,158381.704,74663.05462235877,2,1,0,2,1.0,1
T216,A1108,A1306,293090.7,2025-01-16T12:12:00,DEPOSIT,RTGS,Delhi,0.58,ABC Corp,10,1838921.37,183892.13700000002,118813.66600775941,0,3,2,1,1.0,1
T217,A0900,A0318,288311.2,2025-01-22T11:14:00,WITHDRAWAL,IMPS,Mumbai,0.87,LMN Ltd,3,630423.27,210141.09,80117.34864303176,3,1,4,2,1.0,1
T218,A0669,A0732,50406.12,2025-01-12T18:59:00,WITHDRAWAL,IMPS,Mumbai,0.13,-,10,878778.92,87877.892,82438.14988784175,3,1,4,0,1.0,1
T219,A0749,A1083,61743.49,2025-01-24T17:36:00,PAYMENT,RTGS,Bangalore,0.04,-,7,922443.79,131777.6842857143,105149.70455902399,1,3,0,0,1.0,1
T220,A0465,A0286,247282.18,2025-01-02T13:02:00,PAYMENT,IMPS,Delhi,0.09,ABC Corp,10,1959345.92,195934.592,95218.76482185592,1,1,2,1,1.0,1
T221,A1134,A0112,76488.89,2025-01-21T02:41:00,TRANSFER,UPI,Hyderabad,0.51,XYZ Pvt Ltd,6,837729.59,139621.59833333333,62523.20956594709,2,4,3,3,1.0,1
T222,A0373,A0441,114530.93,2025-02-13T13:52:00,DEPOSIT,NEFT,Hyderabad,0.47,LMN Ltd,7,966963.73,138137.67571428572,72897.23797608541,0,2,3,2,1.0,1
T223,A1351,A0172,226662.88,2025-04-24T20:59:00,TRANSFER,IMPS,Hyderabad,0.07,ABC Corp,10,1102131.85,110213.18500000001,71186.34347103105,2,1,3,1,1.0,1
T224,A0210,A1033,254768.43,2025-01-08T00:01:00,TRANSFER,NEFT,Bangalore,0.46,ABC Corp,9,1551549.43,172394.3811111111,69816.37005682217,2,2,0,1,1.0,1
T226,A0325,A1191,202938.21,2025-02-19T19:33:00,DEPOSIT,IMPS,Mumbai,0.9,XYZ Pvt Ltd,8,1321772.49,165221.56125,93149.17532818671,0,1,4,3,1.0,1
T227,A0482,A0904,9775.62,2025-02-07T01:10:00,DEPOSIT,NEFT,Delhi,0.81,ABC Corp,6,856947.04,142824.50666666668,95268.08235803273,0,2,2,1,1.0,1
T228,A0969,A1002,21178.13,2025-04-29T01:57:00,TRANSFER,CASH,Bangalore,0.44,ABC Corp,9,770120.69,85568.96555555555,60198.740529621566,2,0,0,1,1.0,1
T229,A1234,A0679,99766.77,2025-03-02T14:36:00,WITHDRAWAL,RTGS,Hyderabad,0.19,XYZ Pvt Ltd,8,1662457.29,207807.16125,57612.97254701446,3,3,3,3,1.0,1
T230,A0216,A1449,5420.62,2025-04-17T10:35:00,TRANSFER,NEFT,Hyderabad,0.63,ABC Corp,9,1112486.97,123609.66333333333,91034.20790188709,2,2,3,1,1.0,1
T231,A0283,A1496,263965.13,2025-04-05T04:35:00,WITHDRAWAL,IMPS,Mumbai,0.24,ABC Corp,2,265700.45,132850.225,185424.47688025993,3,1,4,1,0.93,1
T232,A0199,A1108,86408.99,2025-03-03T17:31:00,WITHDRAWAL,RTGS,Hyderabad,0.91,LMN Ltd,7,1111375.79,158767.97,106590.5229851635,3,3,3,2,1.0,1
T233,A1353,A0469,206107.81,2025-01-31T15:04:00,PAYMENT,RTGS,Delhi,0.8,-,5,1116345.05,223269.01,60981.460988868166,1,3,2,0,1.0,1
T234,A0646,A0172,174905.29,2025-04-29T10:42:00,DEPOSIT,CASH,Bangalore,0.44,LMN Ltd,5,518478.51,103695.702,90815.47702322618,0,0,0,2,0.99,1
T235,A0063,A1056,162319.25,2025-04-26T13:48:00,TRANSFER,IMPS,Hyderabad,0.81,XYZ Pvt Ltd,9,1524108.8599999999,169345.42888888888,89791.22537660116,2,1,3,3,1.0,1
T236,A0346,A1478,267993.83,2025-05-18T05:38:00,TRANSFER,NEFT,Hyderabad,0.27,LMN Ltd,8,958037.71,119754.71375,93435.36564760278,2,2,3,2,1.0,1
T237,A0635,A0730,56083.51,2025-02-02T02:57:00,TRANSFER,UPI,Chennai,0.7,-,8,1320036.1,165004.5125,120114.41753320764,2,4,1,0,1.0,1
T238,A0946,A0397,268022.16,2025-04-03T22:24:00,WITHDRAWAL,CASH,Chennai,0.42,-,7,1249292.14,178470.3057142857,101169.03781772776,3,0,1,0,1.0,1
T239,A1471,A1467,260851.22,2025-02-19T08:28:00,TRANSFER,UPI,Bangalore,0.82,ABC Corp,9,1664948.3399999999,184994.25999999998,82728.07163278194,2,4,0,1,1.0,1
T240,A0076,A1014,219495.19,2025-03-07T00:30:00,DEPOSIT,UPI,Mumbai,0.91,LMN Ltd,7,1286644.36,183806.33714285717,98510.1489157122,0,4,4,2,1.0,1
T241,A1384,A0191,137956.9,2025-04-14T12:14:00,DEPOSIT,NEFT,Chennai,0.3,LMN Ltd,5,1275151.96,255030.392,65921.06675637553,0,2,1,2,1.0,1
T242,A0648,A0157,51936.33,2025-01-09T21:07:00,TRANSFER,RTGS,Hyderabad,0.0,XYZ Pvt Ltd,6,783489.02,130581.50333333334,77427.32250666393,2,3,3,3,1.0,1
T243,A0298,A1237,190693.9,2025-02-16T12:19:00,TRANSFER,IMPS,Chennai,0.94,XYZ Pvt Ltd,9,1554564.23,172729.35888888888,84067.99653824269,2,1,1,3,1.0,1
T244,A0274,A1375,196487.07,2025-02-20T10:24:00,PAYMENT,NEFT,Hyderabad,0.92,ABC Corp,7,1266601.09,180943.01285714286,89210.92687965112,1,2,3,1,1.0,1
T245,A0916,A0456,222814.46,2025-01-07T14:51:00,PAYMENT,UPI,Mumbai,0.89,-,6,1180302.51,196717.085,58163.297732481005,1,4,4,0,1.0,1
T246,A0962,A0047,239566.02,2025-02-16T11:30:00,WITHDRAWAL,UPI,Hyderabad,0.24,ABC Corp,6,1015996.71,169332.785,105932.70801619296,3,4,3,1,1.0,1
T247,A0819,A1493,283012.01,2025-03-02T20:26:00,PAYMENT,IMPS,Hyderabad,0.04,LMN Ltd,6,1051865.59,175310.93166666667,94115.19393417014,1,1,3,2,1.0,1
T248,A0636,A0841,252645.96,2025-04-08T16:46:00,PAYMENT,NEFT,Delhi,0.03,XYZ Pvt Ltd,7,1293479.83,184782.83285714287,72319.29362732159,1,2,2,3,1.0,1
T249,A0080,A0732,5398.69,2025-04-15T15:30:00,WITHDRAWAL,IMPS,Mumbai,0.51,XYZ Pvt Ltd,7,840411.41,120058.77285714286,108805.90959606449,3,1,4,3,1.0,1
T250,A0400,A1036,150813.05,2025-03-01T23:21:00,PAYMENT,UPI,Delhi,0.47,-,12,2227482.07,185623.50583333333,80983.69599229505,1,4,2,0,1.0,1
T251,A0812,A1181,13455.9,2025-03-17T02:56:00,PAYMENT,UPI,Chennai,0.62,ABC Corp,11,1680577.04,152779.73090909093,89363.38318850842,1,4,1,1,1.0,1
T252,A0211,A1074,189868.8,2025-03-17T14:46:00,DEPOSIT,CASH,Hyderabad,0.62,LMN Ltd,7,1184067.74,169152.5342857143,65111.34385341617,0,0,3,2,1.0,1
T254,A0862,A0612,96228.59,2025-01-14T00:21:00,PAYMENT,NEFT,Hyderabad,0.92,ABC Corp,10,1118474.51,111847.451,94198.92732051929,1,2,3,1,1.0,1
T255,A0417,A1276,70210.38,2025-01-31T23:45:00,DEPOSIT,NEFT,Hyderabad,0.78,LMN Ltd,10,1834533.77,183453.377,87519.6618707794,0,2,3,2,1.0,1
T256,A0089,A0140,59673.22,2025-04-15T22:24:00,WITHDRAWAL,RTGS,Delhi,0.44,XYZ Pvt Ltd,7,1191879.26,170268.4657142857,83785.05987622411,3,3,2,3,1.0,1
T257,A0186,A0099,114333.87,2025-03-07T15:32:00,TRANSFER,IMPS,Hyderabad,0.75,LMN Ltd,12,1534383.68,127865.30666666666,93484.04717137391,2,1,3,2,1.0,1
T258,A0133,A0858,271487.25,2025-03-23T00:50:00,DEPOSIT,IMPS,Bangalore,0.93,ABC Corp,16,2310225.64,144389.1025,99591.02148710265,0,1,0,1,1.0,1
T259,A0574,A1389,282477.83,2025-05-03T02:14:00,TRANSFER,RTGS,Bangalore,0.57,LMN Ltd,8,1505327.09,188165.88625,90221.567885839,2,3,0,2,1.0,1
T260,A1406,A0188,42663.64,2025-01-15T19:08:00,PAYMENT,RTGS,Chennai,0.99,LMN Ltd,4,384722.82999999996,96180.70749999999,71228.94709522449,1,3,1,2,0.99,1
T261,A0926,A0126,242620.2,2025-02-25T13:29:00,PAYMENT,IMPS,Hyderabad,0.16,XYZ Pvt Ltd,8,1121364.39,140170.54875,105407.1308046791,1,1,3,3,1.0,1
T262,A1290,A1132,140285.32,2025-04-13T14:15:00,WITHDRAWAL,CASH,Mumbai,0.14,ABC Corp,6,716195.23,119365.87166666666,74559.57545016748,3,0,4,1,1.0,1
T263,A0826,A0280,52888.97,2025-01-14T13:02:00,DEPOSIT,CASH,Mumbai,0.89,LMN Ltd,9,1368390.55,152043.39444444445,69871.74350063589,0,0,4,2,1.0,1
T264,A0011,A0674,291938.12,2025-05-01T18:20:00,TRANSFER,UPI,Delhi,0.29,ABC Corp,10,1604404.8,160440.48,113789.71959275592,2,4,2,1,1.0,1
T265,A0055,A1282,268934.88,2025-04-18T22:42:00,PAYMENT,NEFT,Mumbai,0.62,-,6,1188143.62,198023.93666666668,94327.7287448529,1,2,4,0,1.0,1
T266,A1401,A1083,44754.05,2025-04-06T14:59:00,DEPOSIT,IMPS,Mumbai,0.93,ABC Corp,7,747374.08,106767.72571428571,69711.88998204583,0,1,4,1,1.0,1
T267,A0846,A0936,57786.46,2025-01-07T06:53:00,WITHDRAWAL,UPI,Bangalore,0.29,XYZ Pvt Ltd,7,1063628.24,151946.89142857143,104791.66551140178,3,4,0,3,1.0,1
T268,A1136,A0998,237933.68,2025-01-28T05:35:00,PAYMENT,IMPS,Bangalore,0.97,-,6,1195876.5,199312.75,56892.04840198074,1,1,0,0,1.0,1
T269,A0883,A1239,195002.74,2025-03-08T17:31:00,TRANSFER,NEFT,Bangalore,0.39,LMN Ltd,9,1101514.01,122390.44555555556,70609.98138066211,2,2,0,2,1.0,1
T270,A0382,A0454,53500.44,2025-03-16T06:03:00,DEPOSIT,CASH,Chennai,0.38,LMN Ltd,15,2147213.6,143147.57333333333,87285.59091698973,0,0,1,2,1.0,1
T271,A0483,A0875,86671.97,2025-01-29T13:31:00,WITHDRAWAL,RTGS,Hyderabad,0.77,XYZ Pvt Ltd,7,731912.52,104558.93142857144,65191.29933246139,3,3,3,3,1.0,1
T272,A0449,A0148,104245.06,2025-03-11T13:38:00,TRANSFER,UPI,Mumbai,0.45,ABC Corp,5,748355.27,149671.054,104530.44712203059,2,4,4,1,1.0,1
T273,A1045,A0625,113706.38,2025-02-17T05:41:00,PAYMENT,RTGS,Chennai,0.39,XYZ Pvt Ltd,6,1162067.08,193677.84666666668,106741.0459295223,1,3,1,3,1.0,1
T274,A0888,A0752,148467.7,2025-01-15T08:37:00,TRANSFER,NEFT,Delhi,0.69,-,11,1604453.69,145859.42636363636,82387.78410742934,2,2,2,0,1.0,1
T275,A1367,A0285,102034.23,2025-01-15T08:14:00,DEPOSIT,IMPS,Delhi,0.7,-,6,914780.7099999998,152463.45166666663,113723.36947530237,0,1,2,0,0.99,1
T276,A0697,A1497,32872.3,2025-01-05T20:26:00,WITHDRAWAL,NEFT,Hyderabad,0.39,XYZ Pvt Ltd,11,1124077.5,102188.86363636363,99483.72058174504,3,2,3,3,1.0,1
T277,A0880,A0728,70974.48,2025-03-04T10:56:00,TRANSFER,RTGS,Mumbai,0.39,ABC Corp,9,906228.62,100692.06888888888,46663.697148782434,2,3,4,1,1.0,1
T278,A1351,A0025,103575.89,2025-02-27T19:48:00,PAYMENT,NEFT,Hyderabad,0.48,XYZ Pvt Ltd,10,1102131.85,110213.18500000001,71186.34347103105,1,2,3,3,1.0,1
T279,A1071,A0591,34686.72,2025-05-19T07:40:00,DEPOSIT,UPI,Mumbai,0.77,-,6,978844.65,163140.775,111925.85247258487,0,4,4,0,1.0,1
T280,A1183,A0265,132151.75,2025-03-30T14:48:00,TRANSFER,RTGS,Chennai,0.67,ABC Corp,7,599112.53,85587.50428571428,65796.73478700694,2,3,1,1,1.0,1
T281,A0879,A0713,280359.2,2025-01-25T00:42:00,WITHDRAWAL,RTGS,Hyderabad,0.34,XYZ Pvt Ltd,6,960596.85,160099.475,97727.76433194423,3,3,3,3,1.0,1
T282,A0554,A0801,207478.98,2025-01-18T14:05:00,DEPOSIT,CASH,Bangalore,0.8,ABC Corp,16,3248352.3200000003,203022.02000000002,76024.81678425812,0,0,0,1,1.0,1
T283,A1466,A1280,14152.9,2025-01-01T12:45:00,PAYMENT,RTGS,Hyderabad,0.8,XYZ Pvt Ltd,8,656855.03,82106.87875,71599.94250779484,1,3,3,3,1.0,1
T284,A0897,A1455,243388.56,2025-02-04T07:48:00,PAYMENT,RTGS,Hyderabad,0.72,ABC Corp,5,824900.1799999999,164980.036,76822.2986575739,1,3,3,1,1.0,1
T285,A0235,A1422,56291.37,2025-04-08T19:23:00,PAYMENT,UPI,Bangalore,0.34,-,10,1279029.0499999998,127902.90499999998,85650.59865867374,1,4,0,0,1.0,1
T286,A0847,A0314,125322.45,2025-04-05T22:26:00,TRANSFER,CASH,Chennai,0.47,LMN Ltd,8,1435239.3699999999,179404.92124999998,99268.60241937649,2,0,1,2,1.0,1
T287,A1498,A0056,186116.64,2025-02-15T15:47:00,PAYMENT,UPI,Hyderabad,0.7,ABC Corp,5,887437.9199999999,177487.58399999997,88079.78498433724,1,4,3,1,1.0,1
T288,A0474,A0757,58592.59,2025-03-07T02:49:00,TRANSFER,IMPS,Chennai,0.73,LMN Ltd,6,735660.1499999999,122610.02499999998,53275.13200558052,2,1,1,2,1.0,1
T289,A0246,A0404,55369.19,2025-04-08T01:20:00,PAYMENT,RTGS,Hyderabad,0.04,ABC Corp,6,774505.26,129084.21,109209.51841822232,1,3,3,1,1.0,1
T290,A1166,A1201,201235.67,2025-02-26T19:38:00,TRANSFER,NEFT,Bangalore,0.41,-,6,951013.3500000001,158502.225,77621.0485974117,2,2,0,0,1.0,1
T291,A0703,A0462,124947.26,2025-04-11T06:31:00,DEPOSIT,NEFT,Delhi,0.27,XYZ Pvt Ltd,6,926099.7,154349.94999999998,37448.651289366884,0,2,2,3,1.0,1
T292,A0048,A1432,97456.01,2025-03-07T01:08:00,DEPOSIT,RTGS,Bangalore,0.47,XYZ Pvt Ltd,6,694036.97,115672.82833333332,81136.19955823205,0,3,0,3,1.0,1
T293,A0775,A0097,275397.88,2025-02-10T16:56:00,WITHDRAWAL,CASH,Delhi,0.61,ABC Corp,11,1811978.49,164725.31727272726,98064.08425565407,3,0,2,1,1.0,1
T294,A0041,A1178,165507.08,2025-03-31T15:12:00,TRANSFER,CASH,Bangalore,0.45,ABC Corp,8,1171104.81,146388.10125,79459.78284337958,2,0,0,1,1.0,1
T295,A0263,A1201,230125.26,2025-03-03T20:21:00,TRANSFER,CASH,Delhi,0.63,XYZ Pvt Ltd,8,1340863.21,167607.90125,84005.71032642423,2,0,2,3,1.0,1
T296,A0680,A0840,7136.34,2025-05-17T06:41:00,DEPOSIT,CASH,Hyderabad,0.59,-,8,1062720.4100000001,132840.05125000002,106305.07195123173,0,0,3,0,1.0,1
T297,A1187,A0532,74271.5,2025-01-18T01:05:00,DEPOSIT,UPI,Mumbai,0.41,XYZ Pvt Ltd,10,1702309.31,170230.931,75733.24901988551,0,4,4,3,1.0,1
T298,A0123,A0162,283185.17,2025-03-27T13:06:00,PAYMENT,CASH,Mumbai,0.3,XYZ Pvt Ltd,8,1416457.65,177057.20625,82063.91694479577,1,0,4,3,1.0,1
